Price,Sqr Ft,Longitude,Latitude,Lot Size,Beds,Bath,Year Built,Last Sold Year,Last Sold For,Address,City,State,Zipcode,Address Full
400000.0,1360.0,-97.69336,30.16,21344.399999999998,3.0,2.0,1956.0,2019.0,125000.0," 8702 Planeview Dr Austin, TX 78719 ",Austin,TX,78719.0,"8702 Planeview Dr, Austin, TX 78719"
312000.0,1987.0,-115.22022,36.25127,9148.0,4.0,2.0,1992.0,2010.0,210000.0," 5601 Little Doe Cir Las Vegas, NV 89130 ",Las Vegas,NV,89130.0,"5601 Little Doe Cir, Las Vegas, NV 89130"
1295000.0,2400.0,-74.00781,40.61437,2475.0,4.0,3.0,1930.0,2019.0,125000.0," 1453 82nd St Brooklyn, NY 11228 ",Brooklyn,NY,11228.0,"1453 82nd St, Brooklyn, NY 11228"
40000.0,2564.0,-81.621635,41.526535,4480.0,5.0,2.0,1920.0,2009.0,2500.0," 9809 North Blvd Cleveland, OH 44108 ",Cleveland,OH,44108.0,"9809 North Blvd, Cleveland, OH 44108"
194000.0,1165.0,-81.289894,28.523527,8261.0,2.0,1.0,1959.0,2005.0,189900.0," 1931 Barksdale Dr Orlando, FL 32822 ",Orlando,FL,32822.0,"1931 Barksdale Dr, Orlando, FL 32822"
284900.0,1924.0,-76.23344,36.749393,5332.0,3.0,3.0,2006.0,2016.0,264000.0," 446 Blue Beech Way Chesapeake, VA 23320 ",Chesapeake,VA,23320.0,"446 Blue Beech Way, Chesapeake, VA 23320"
668500.0,2570.0,-111.89837,33.53916,8623.0,3.0,3.5,1979.0,2016.0,539900.0," 7031 N Via Del Elemental Scottsdale, AZ 85258 ",Scottsdale,AZ,85258.0,"7031 N Via Del Elemental, Scottsdale, AZ 85258"
275000.0,2944.0,-98.65401,29.511555,9757.0,4.0,3.0,2005.0,2019.0,125000.0," 7839 Mainland Woods San Antonio, TX 78250 ",San Antonio,TX,78250.0,"7839 Mainland Woods, San Antonio, TX 78250"
788000.0,2668.0,-84.37984,39.23464,12632.4,5.0,5.0,2006.0,2019.0,125000.0," 4643 Northfield Rd Cincinnati, OH 45242 ",Cincinnati,OH,45242.0,"4643 Northfield Rd, Cincinnati, OH 45242"
2695000.0,3017.0,-117.25626,32.949787,6800.0,4.0,4.0,1976.0,2011.0,1275000.0," 2260 Del Mar Heights Rd Del Mar, CA 92014 ",Del Mar,CA,92014.0,"2260 Del Mar Heights Rd, Del Mar, CA 92014"
289880.0,1567.0,-115.27123,36.16768,5663.0,3.0,3.0,1992.0,2013.0,130000.0," 8201 Confetti Cir Las Vegas, NV 89145 ",Las Vegas,NV,89145.0,"8201 Confetti Cir, Las Vegas, NV 89145"
525000.0,853.0,-117.8591,33.72216,4720.0,3.0,1.0,1953.0,2013.0,302500.0," 914 E Saint Andrew Pl Santa Ana, CA 92707 ",Santa Ana,CA,92707.0,"914 E Saint Andrew Pl, Santa Ana, CA 92707"
459900.0,2300.0,-87.667625,41.932674,3224.0,3.0,3.0,1881.0,2007.0,435000.0," 1542 W Diversey Pkwy #1 Chicago, IL 60614 ",Chicago,IL,60614.0,"1542 W Diversey Pkwy #1, Chicago, IL 60614"
1795000.0,3400.0,-117.245186,32.739754,5300.0,4.0,4.0,2019.0,2017.0,660000.0," 4546 Del Monte Ave San Diego, CA 92107 ",San Diego,CA,92107.0,"4546 Del Monte Ave, San Diego, CA 92107"
160000.0,928.0,-93.26209,45.143898,3049.0,2.0,1.0,1986.0,2002.0,115000.0," 238 Pleasure Creek Dr Minneapolis, MN 55434 ",Minneapolis,MN,55434.0,"238 Pleasure Creek Dr, Minneapolis, MN 55434"
410000.0,2142.0,-80.29411,25.769976,7200.0,3.0,2.0,1950.0,2019.0,125000.0," 55 SW 60th Ct Miami, FL 33144 ",Miami,FL,33144.0,"55 SW 60th Ct, Miami, FL 33144"
238000.0,1680.0,-87.7032,41.816055,3321.0,4.0,3.0,1920.0,2014.0,137000.0," 3141 W 42nd Pl Chicago, IL 60632 ",Chicago,IL,60632.0,"3141 W 42nd Pl, Chicago, IL 60632"
129988.0,1372.0,-81.80771,41.460766,4600.0,3.0,2.0,1935.0,1995.0,110000.0," 3387 W 158th St Cleveland, OH 44111 ",Cleveland,OH,44111.0,"3387 W 158th St, Cleveland, OH 44111"
95000.0,797.0,-110.97407,32.179733,8450.0,3.0,1.0,1947.0,2010.0,26000.0," 3674 S Liberty Ave Tucson, AZ 85713 ",Tucson,AZ,85713.0,"3674 S Liberty Ave, Tucson, AZ 85713"
1399000.0,4583.0,-118.53984,34.26254,11325.6,5.0,7.0,1989.0,2019.0,620000.0," 18675 Hillsboro Rd Porter Ranch, CA 91326 ",Porter Ranch,CA,91326.0,"18675 Hillsboro Rd, Porter Ranch, CA 91326"
242900.0,1650.0,-85.05134,41.144966,9450.0,3.0,2.0,2019.0,2019.0,125000.0," 7179 Wolfsboro Ln Fort Wayne, IN 46835 ",Fort Wayne,IN,46835.0,"7179 Wolfsboro Ln, Fort Wayne, IN 46835"
650000.0,1830.0,-75.17425,39.942085,1021.0,3.0,2.0,1915.0,2015.0,461500.0," 762 S 19th St Philadelphia, PA 19146 ",Philadelphia,PA,19146.0,"762 S 19th St, Philadelphia, PA 19146"
284900.0,2447.0,-110.75888,32.15198,3049.0,4.0,3.0,2017.0,2017.0,251990.0," 10917 E Palmetto Pointe Trl Tucson, AZ 85747 ",Tucson,AZ,85747.0,"10917 E Palmetto Pointe Trl, Tucson, AZ 85747"
345000.0,2654.0,-112.1569,33.549793,13068.0,4.0,2.0,1970.0,1995.0,110000.0," 4521 W Bryce Ln Glendale, AZ 85301 ",Glendale,AZ,85301.0,"4521 W Bryce Ln, Glendale, AZ 85301"
1299000.0,1338.0,-121.9506,37.536423,5460.0,3.0,2.0,1954.0,2016.0,1190000.0," 41381 Carmen St Fremont, CA 94539 ",Fremont,CA,94539.0,"41381 Carmen St, Fremont, CA 94539"
414500.0,2775.0,-91.02397,30.52349,43560.0,4.0,3.0,1978.0,2019.0,125000.0," 7834 Brett Pl Baton Rouge, LA 70818 ",Baton Rouge,LA,70818.0,"7834 Brett Pl, Baton Rouge, LA 70818"
519990.0,2500.0,-76.477325,39.36567,9278.0,3.0,2.5,2016.0,2019.0,125000.0," Roosevelt Plan in Baltimore County Offsites by Gemcraft Homes Baltimore, MD 21237 ",Baltimore,MD,21237.0,"Roosevelt Plan in Baltimore County Offsites, Baltimore, MD 21237"
334500.0,2139.0,-96.645706,33.032135,2898.0,3.0,4.0,2017.0,2019.0,125000.0," 2316 Cortellia St Plano, TX 75074 ",Plano,TX,75074.0,"2316 Cortellia St, Plano, TX 75074"
409000.0,2350.0,-119.11806,35.324688,10890.0,3.0,2.0,2000.0,2019.0,303500.0," 10405 Wentworth Ct Bakersfield, CA 93311 ",Bakersfield,CA,93311.0,"10405 Wentworth Ct, Bakersfield, CA 93311"
269900.0,1945.0,-86.63289,33.416138,5500.0,3.0,2.0,1999.0,2013.0,212000.0," 3996 Guilford Rd Birmingham, AL 35242 ",Birmingham,AL,35242.0,"3996 Guilford Rd, Birmingham, AL 35242"
535000.0,2518.0,-115.31804,36.081974,4491.0,4.0,4.0,2015.0,2015.0,389924.0," 10461 Cloud Whisper Dr Las Vegas, NV 89135 ",Las Vegas,NV,89135.0,"10461 Cloud Whisper Dr, Las Vegas, NV 89135"
399000.0,3872.0,-93.152374,45.042526,21780.0,5.0,3.0,1982.0,2019.0,125000.0," 1227 Tiller Ln Arden Hills, MN 55112 ",Arden Hills,MN,55112.0,"1227 Tiller Ln, Arden Hills, MN 55112"
319900.0,1066.0,-75.17069,39.93106,658.0,3.0,2.0,1923.0,2015.0,215000.0," 1544 S Hicks St Philadelphia, PA 19146 ",Philadelphia,PA,19146.0,"1544 S Hicks St, Philadelphia, PA 19146"
207000.0,1492.0,-95.51763,29.730932,98881.2,2.0,2.0,2006.0,2019.0,125000.0," 8715 Meadowcroft Dr #601 Houston, TX 77063 ",Houston,TX,77063.0,"8715 Meadowcroft Dr #601, Houston, TX 77063"
340000.0,1004.0,-84.36629,33.756042,980.0,2.0,1.0,1925.0,2017.0,305000.0," 659 Auburn Ave NE #117 Atlanta, GA 30312 ",Atlanta,GA,30312.0,"659 Auburn Ave NE #117, Atlanta, GA 30312"
1700000.0,4800.0,-78.69456,35.865982,128502.00000000001,5.0,5.0,1959.0,2019.0,125000.0," 6612 Rest Haven Dr Raleigh, NC 27612 ",Raleigh,NC,27612.0,"6612 Rest Haven Dr, Raleigh, NC 27612"
249900.0,1724.0,-98.7332,29.517448,6142.0,3.0,2.0,2014.0,2019.0,125000.0," 12130 Pinon Rnch San Antonio, TX 78254 ",San Antonio,TX,78254.0,"12130 Pinon Rnch, San Antonio, TX 78254"
349000.0,2876.0,-112.199844,33.727673,6000.0,5.0,3.0,2003.0,2009.0,173000.0," 6506 W Molly Ln Phoenix, AZ 85083 ",Phoenix,AZ,85083.0,"6506 W Molly Ln, Phoenix, AZ 85083"
295000.0,1650.0,-115.23105,36.10433,7405.0,3.0,2.0,1977.0,1994.0,46500.0," 4651 Settler St Las Vegas, NV 89103 ",Las Vegas,NV,89103.0,"4651 Settler St, Las Vegas, NV 89103"
565000.0,3372.0,-91.04536,30.346945,43560.0,4.0,3.0,2000.0,2019.0,125000.0," 17869 British Ln Baton Rouge, LA 70810 ",Baton Rouge,LA,70810.0,"17869 British Ln, Baton Rouge, LA 70810"
349900.0,3749.0,-83.307144,42.392998,30927.6,4.0,3.0,1949.0,2019.0,125000.0," 26777 Ross Dr Redford, MI 48239 ",Redford,MI,48239.0,"26777 Ross Dr, Redford, MI 48239"
139900.0,720.0,-122.521866,45.502735,7840.0,1.0,1.0,1974.0,2019.0,92800.0," 2702 SE 138th Ave #18 Portland, OR 97236 ",Portland,OR,97236.0,"2702 SE 138th Ave #18, Portland, OR 97236"
311774.0,1599.0,-115.644005,36.182518,1742.0,2.0,3.0,2019.0,2019.0,125000.0," 2861 Blue Enterprise, NV 89124 ",Enterprise,NV,89124.0,"2861 Blue, Enterprise, NV 89124"
325000.0,1551.0,-115.00423,36.02138,7841.0,3.0,2.0,1999.0,2019.0,295000.0," 425 Richgold St Henderson, NV 89012 ",Henderson,NV,89012.0,"425 Richgold St, Henderson, NV 89012"
725000.0,2810.0,-86.81203,36.101902,6534.0,3.0,3.0,2015.0,2016.0,649900.0," 1903 Warfield Dr Nashville, TN 37215 ",Nashville,TN,37215.0,"1903 Warfield Dr, Nashville, TN 37215"
340000.0,2206.0,-81.46836,30.31019,15681.599999999999,4.0,2.0,1989.0,1999.0,129900.0," 2271 Eagles Nest Rd Jacksonville, FL 32246 ",Jacksonville,FL,32246.0,"2271 Eagles Nest Rd, Jacksonville, FL 32246"
410000.0,2220.0,-122.74513,45.59627,4700.0,4.0,2.0,1913.0,2013.0,244500.0," 9523 N Mohawk Ave Portland, OR 97203 ",Portland,OR,97203.0,"9523 N Mohawk Ave, Portland, OR 97203"
298000.0,2160.0,-76.95774,38.883846,3748.0,3.0,1.0,1926.0,2019.0,125000.0," 3354 Ely Pl SE Washington, DC 20019 ",Washington,DC,20019.0,"3354 Ely Pl SE, Washington, DC 20019"
319900.0,1558.0,-96.70924,32.873756,7489.0,3.0,2.0,1957.0,2019.0,125000.0," 9236 Highridge Dr Dallas, TX 75238 ",Dallas,TX,75238.0,"9236 Highridge Dr, Dallas, TX 75238"
388888.0,2167.0,-85.660126,38.239754,13068.0,4.0,3.0,1959.0,2018.0,200000.0," 912 Cannons Ln Louisville, KY 40207 ",Louisville,KY,40207.0,"912 Cannons Ln, Louisville, KY 40207"
485000.0,2703.0,-118.27751,33.982674,4724.0,3.0,3.0,1926.0,2019.0,125000.0," 241 W Gage Ave Los Angeles, CA 90003 ",Los Angeles,CA,90003.0,"241 W Gage Ave, Los Angeles, CA 90003"
279500.0,4212.0,-119.82559,39.470978,20037.600000000002,3.0,2.0,1990.0,2011.0,625000.0," 2815 E Lake Ridge Shrs Reno, NV 89519 ",Reno,NV,89519.0,"2815 E Lake Ridge Shrs, Reno, NV 89519"
1099000.0,2499.0,-118.24894,34.1113,5397.0,5.0,3.0,1928.0,2019.0,125000.0," 3033 Perlita Ave Los Angeles, CA 90039 ",Los Angeles,CA,90039.0,"3033 Perlita Ave, Los Angeles, CA 90039"
155000.0,1184.0,-76.52715,39.334553,2120.0,3.0,2.0,1964.0,2007.0,173000.0," 5633 Leiden Rd Baltimore, MD 21206 ",Baltimore,MD,21206.0,"5633 Leiden Rd, Baltimore, MD 21206"
199900.0,1420.0,-88.05304,43.019238,5009.0,3.0,2.0,1950.0,2019.0,125000.0," 1136 S 113th St Milwaukee, WI 53214 ",Milwaukee,WI,53214.0,"1136 S 113th St, Milwaukee, WI 53214"
229000.0,1277.0,-115.22864,36.055645,1742.0,2.0,3.0,2004.0,2011.0,75000.0," 6263 Chert Ave Las Vegas, NV 89139 ",Las Vegas,NV,89139.0,"6263 Chert Ave, Las Vegas, NV 89139"
320000.0,1500.0,-79.9926,40.36018,13503.6,3.0,2.0,1938.0,2010.0,143000.0," 4520 Norwin Rd Pittsburgh, PA 15236 ",Pittsburgh,PA,15236.0,"4520 Norwin Rd, Pittsburgh, PA 15236"
333000.0,2446.0,-97.522606,32.711372,17424.0,3.0,3.0,1985.0,2019.0,125000.0," 11601 Blue Creek Dr Aledo, TX 76008 ",Aledo,TX,76008.0,"11601 Blue Creek Dr, Aledo, TX 76008"
585000.0,1804.0,-96.786156,32.81915,5900.0,3.0,3.0,1940.0,2019.0,125000.0," Address Not Disclosed Dallas, TX 75206 ",Dallas,TX,75206.0,"Address Not Disclosed, Dallas, TX 75206"
282999.0,1365.0,-80.38256,25.572021,4630.0,3.0,2.0,1992.0,2019.0,125000.0," 20927 SW 118th Ct Miami, FL 33177 ",Miami,FL,33177.0,"20927 SW 118th Ct, Miami, FL 33177"
409000.0,1082.0,-74.1586,40.5795,82328.4,2.0,2.0,1988.0,2001.0,140000.0," 171 Wellington Ct #4B Staten Island, NY 10314 ",Staten Island,NY,10314.0,"171 Wellington Ct #4B, Staten Island, NY 10314"
249900.0,1485.0,-84.38043,33.703175,10454.0,3.0,2.0,1930.0,2018.0,70000.0," 1861 Lakewood Ter SE Atlanta, GA 30315 ",Atlanta,GA,30315.0,"1861 Lakewood Ter SE, Atlanta, GA 30315"
345940.0,2512.0,-97.091606,32.622246,6054.0,4.0,3.0,2019.0,2019.0,125000.0," 8102 Glenn Day Dr Arlington, TX 76002 ",Arlington,TX,76002.0,"8102 Glenn Day Dr, Arlington, TX 76002"
1100000.0,3293.0,-118.22979,34.096165,10890.0,9.0,3.0,1885.0,2019.0,125000.0," 2649 Arvia St Los Angeles, CA 90065 ",Los Angeles,CA,90065.0,"2649 Arvia St, Los Angeles, CA 90065"
765000.0,2420.0,-82.46756,27.936924,6138.0,3.0,3.0,1927.0,2016.0,557000.0," 704 S Fielding Ave Tampa, FL 33606 ",Tampa,FL,33606.0,"704 S Fielding Ave, Tampa, FL 33606"
179900.0,1226.0,-81.809395,41.47593,3400.0,3.0,1.0,1938.0,2003.0,134000.0," 2077 Olive Ave Lakewood, OH 44107 ",Lakewood,OH,44107.0,"2077 Olive Ave, Lakewood, OH 44107"
746950.0,3319.0,-119.647,36.8043,8968.0,5.0,4.5,2018.0,2019.0,125000.0," Citadel Plan in Copper River - Pinnacle Series by Lennar Fresno, CA 93730 ",Fresno,CA,93730.0,"Citadel Plan in Copper River - Pinnacle Series, Fresno, CA 93730"
3060000.0,3916.0,-73.94174,40.716404,1267.0,12.0,5.0,1999.0,2019.0,125000.0," 185 Woodpoint Rd Brooklyn, NY 11211 ",Brooklyn,NY,11211.0,"185 Woodpoint Rd, Brooklyn, NY 11211"
585000.0,2808.0,-93.34855,44.887413,10019.0,5.0,3.0,1969.0,2011.0,271500.0," 4850 W 64th St Edina, MN 55435 ",Edina,MN,55435.0,"4850 W 64th St, Edina, MN 55435"
395000.0,3852.0,-84.56706,33.651558,37026.0,5.0,5.0,2005.0,2017.0,344000.0," 5441 The Vyne Ave College Park, GA 30349 ",College Park,GA,30349.0,"5441 The Vyne Ave, College Park, GA 30349"
250000.0,1930.0,-106.4939,35.07174,7200.0,3.0,2.0,1977.0,2019.0,125000.0," 247 Monte Largo Dr NE Albuquerque, NM 87123 ",Albuquerque,NM,87123.0,"247 Monte Largo Dr NE, Albuquerque, NM 87123"
499000.0,3541.0,-101.903534,33.495342,13503.6,4.0,4.0,2008.0,2019.0,125000.0," 4107 109th St Lubbock, TX 79423 ",Lubbock,TX,79423.0,"4107 109th St, Lubbock, TX 79423"
289000.0,1637.0,-76.7506,39.346516,7457.0,4.0,4.0,2000.0,2000.0,189999.0," 4 Adams Ridge Ct Windsor Mill, MD 21244 ",Windsor Mill,MD,21244.0,"4 Adams Ridge Ct, Windsor Mill, MD 21244"
362500.0,2831.0,-97.074036,32.772087,10410.0,4.0,3.0,1992.0,2019.0,125000.0," 2201 Templeton Dr Arlington, TX 76006 ",Arlington,TX,76006.0,"2201 Templeton Dr, Arlington, TX 76006"
374000.0,2368.0,-77.41368,37.53592,4617.0,4.0,3.0,1910.0,2019.0,125000.0," 812 N 26th St Richmond, VA 23223 ",Richmond,VA,23223.0,"812 N 26th St, Richmond, VA 23223"
1979000.0,1909.0,-118.41034,33.979195,11761.2,3.0,3.0,2014.0,2015.0,1436000.0," 12476 Osprey Ln #2 Los Angeles, CA 90094 ",Los Angeles,CA,90094.0,"12476 Osprey Ln #2, Los Angeles, CA 90094"
480000.0,2479.0,-80.35752,25.765457,7695.0,3.0,2.0,1987.0,2005.0,383000.0," 9935 SW 4th St Miami, FL 33174 ",Miami,FL,33174.0,"9935 SW 4th St, Miami, FL 33174"
1499999.0,3550.0,-111.94978,33.492477,13503.6,4.0,3.0,1964.0,2015.0,920000.0," 6035 E Calle Rosa Scottsdale, AZ 85251 ",Scottsdale,AZ,85251.0,"6035 E Calle Rosa, Scottsdale, AZ 85251"
275900.0,2654.0,-95.53124,29.979101,12632.4,4.0,3.0,1970.0,2019.0,125000.0," 6511 Walton Heath Dr Houston, TX 77069 ",Houston,TX,77069.0,"6511 Walton Heath Dr, Houston, TX 77069"
883000.0,975.0,-122.415184,37.713017,2750.0,3.0,1.0,1944.0,2019.0,125000.0," 121 Hahn St San Francisco, CA 94134 ",San Francisco,CA,94134.0,"121 Hahn St, San Francisco, CA 94134"
314990.0,1371.0,-122.83213,45.572517,1306.0,2.0,3.0,2019.0,2019.0,125000.0," 15053 NW Orchid St #L106 Portland, OR 97229 ",Portland,OR,97229.0,"15053 NW Orchid St #L106, Portland, OR 97229"
315000.0,2374.0,-104.83452,39.664158,1307.0,3.0,4.0,1974.0,2006.0,165000.0," 2887 S Xanadu Way Aurora, CO 80014 ",Aurora,CO,80014.0,"2887 S Xanadu Way, Aurora, CO 80014"
357500.0,3860.0,-85.952065,39.909798,14810.400000000001,4.0,4.0,1994.0,2019.0,125000.0," 8428 Admirals Landing Way Indianapolis, IN 46236 ",Indianapolis,IN,46236.0,"8428 Admirals Landing Way, Indianapolis, IN 46236"
960000.0,2524.0,-118.30793,34.04056,5711.0,4.0,2.0,1905.0,2011.0,320000.0," 1825 S Oxford Ave Los Angeles, CA 90006 ",Los Angeles,CA,90006.0,"1825 S Oxford Ave, Los Angeles, CA 90006"
30000.0,1293.0,-82.97406,42.437767,10846.0,2.0,1.0,1922.0,2018.0,1000.0," 14456 Coram St Detroit, MI 48205 ",Detroit,MI,48205.0,"14456 Coram St, Detroit, MI 48205"
500000.0,872.0,-98.484955,29.457138,15245.999999999998,2.0,1.0,1923.0,2019.0,125000.0," 503 Kings Ct San Antonio, TX 78212 ",San Antonio,TX,78212.0,"503 Kings Ct, San Antonio, TX 78212"
175000.0,1401.0,-85.851425,38.18696,30491.999999999996,3.0,2.0,1951.0,2019.0,125000.0," 4725 Cane Run Rd Louisville, KY 40216 ",Louisville,KY,40216.0,"4725 Cane Run Rd, Louisville, KY 40216"
124900.0,1428.0,-79.967354,40.377712,7696.0,4.0,1.0,1949.0,2011.0,84500.0," 3267 Beechdale St Pittsburgh, PA 15227 ",Pittsburgh,PA,15227.0,"3267 Beechdale St, Pittsburgh, PA 15227"
259900.0,1921.0,-110.98123,32.444027,5005.0,3.0,2.0,2002.0,2019.0,235000.0," 737 W Bougainvillea Dr Oro Valley, AZ 85755 ",Oro Valley,AZ,85755.0,"737 W Bougainvillea Dr, Oro Valley, AZ 85755"
759000.0,2600.0,-75.17942,39.972294,920.0,3.0,4.0,1915.0,2018.0,315000.0," 876 N 26th St Philadelphia, PA 19130 ",Philadelphia,PA,19130.0,"876 N 26th St, Philadelphia, PA 19130"
499000.0,1441.0,-118.29478,33.964878,4080.0,3.0,1.0,1929.0,2004.0,285000.0," 1118 W 81st Pl Los Angeles, CA 90044 ",Los Angeles,CA,90044.0,"1118 W 81st Pl, Los Angeles, CA 90044"
134900.0,1615.0,-84.45466,39.245876,7187.0,4.0,3.0,2002.0,2009.0,54000.0," 1199 Dixie Ct Cincinnati, OH 45215 ",Cincinnati,OH,45215.0,"1199 Dixie Ct, Cincinnati, OH 45215"
370000.0,2146.0,-86.74422,36.081486,12196.800000000001,4.0,3.0,1961.0,2019.0,125000.0," 332 Lynn Dr Nashville, TN 37211 ",Nashville,TN,37211.0,"332 Lynn Dr, Nashville, TN 37211"
124900.0,1310.0,-93.3531,45.096565,1307.0,2.0,1.0,1973.0,2004.0,132000.0," 5644 Brookdale Dr N Minneapolis, MN 55443 ",Minneapolis,MN,55443.0,"5644 Brookdale Dr N, Minneapolis, MN 55443"
164900.0,1232.0,-85.820984,38.20738,10500.0,3.0,2.0,1946.0,2019.0,125000.0," 2905 Ralph Ave Shively, KY 40216 ",Shively,KY,40216.0,"2905 Ralph Ave, Shively, KY 40216"
799900.0,4427.0,-93.48598,44.986855,25700.399999999998,4.0,4.0,1973.0,2005.0,420000.0," 16230 8th Ave N Minneapolis, MN 55447 ",Minneapolis,MN,55447.0,"16230 8th Ave N, Minneapolis, MN 55447"
469000.0,900.0,-74.088806,40.63503,1600.0,2.0,3.0,1989.0,2011.0,176335.0," 103 Stanley Ave Staten Island, NY 10301 ",Staten Island,NY,10301.0,"103 Stanley Ave, Staten Island, NY 10301"
445500.0,3990.0,-115.2093,36.012486,4356.0,4.0,2.5,2013.0,2019.0,125000.0," Plan 3990 in American West Brentwood by American West Las Vegas, NV 89141 ",Las Vegas,NV,89141.0,"Plan 3990 in American West Brentwood, Las Vegas, NV 89141"
880000.0,2160.0,-122.402016,47.653835,5040.0,3.0,3.0,1908.0,2016.0,759000.0," 3654 35th Ave W Seattle, WA 98199 ",Seattle,WA,98199.0,"3654 35th Ave W, Seattle, WA 98199"
340000.0,2427.0,-119.71398,36.710526,6800.0,5.0,3.0,2007.0,2007.0,270000.0," 2517 S Waldby Ave Fresno, CA 93725 ",Fresno,CA,93725.0,"2517 S Waldby Ave, Fresno, CA 93725"
799000.0,2000.0,-122.400475,47.6481,6840.0,3.0,1.0,1946.0,2009.0,412000.0," 3042 34th Ave W Seattle, WA 98199 ",Seattle,WA,98199.0,"3042 34th Ave W, Seattle, WA 98199"
699000.0,1624.0,-118.37776,34.186424,6395.0,3.0,2.5,1939.0,2015.0,525000.0," 11302 Victory Blvd North Hollywood, CA 91606 ",North Hollywood,CA,91606.0,"11302 Victory Blvd, North Hollywood, CA 91606"
50000.0,1204.0,-90.0371,35.259163,6887.0,3.0,1.0,1972.0,2019.0,125000.0," 800 Archie Dr Memphis, TN 38127 ",Memphis,TN,38127.0,"800 Archie Dr, Memphis, TN 38127"
699000.0,1644.0,-122.57415,45.462746,53578.799999999996,3.0,2.0,1955.0,2014.0,250000.0," 8636 SE Harney St Portland, OR 97266 ",Portland,OR,97266.0,"8636 SE Harney St, Portland, OR 97266"
311000.0,3049.0,-95.66591,29.909468,7501.0,4.0,3.0,2005.0,2019.0,125000.0," 8850 Distant Woods Dr Houston, TX 77095 ",Houston,TX,77095.0,"8850 Distant Woods Dr, Houston, TX 77095"
256999.0,1967.0,-96.70166,32.719505,16117.199999999999,3.0,2.0,2017.0,2019.0,125000.0," 446 Bissonet Ave Dallas, TX 75217 ",Dallas,TX,75217.0,"446 Bissonet Ave, Dallas, TX 75217"
30000.0,866.0,-87.621155,41.77347,3125.0,4.0,1.0,1890.0,2010.0,11000.0," 6653 S Hartwell Ave Chicago, IL 60637 ",Chicago,IL,60637.0,"6653 S Hartwell Ave, Chicago, IL 60637"
245000.0,1700.0,-81.4872,28.579697,9759.0,4.0,2.0,1985.0,2019.0,160000.0," 7628 Eldorado Pl Orlando, FL 32818 ",Orlando,FL,32818.0,"7628 Eldorado Pl, Orlando, FL 32818"
325000.0,1778.0,-80.226585,25.774988,3724.0,4.0,4.0,1925.0,1994.0,30000.0," 126 NW 18th Ct Miami, FL 33125 ",Miami,FL,33125.0,"126 NW 18th Ct, Miami, FL 33125"
217000.0,864.0,-115.00178,36.060528,6534.0,2.0,1.0,1981.0,2018.0,171000.0," 1508 Chestnut St Henderson, NV 89011 ",Henderson,NV,89011.0,"1508 Chestnut St, Henderson, NV 89011"
235000.0,1100.0,-76.60812,39.27417,576.0,2.0,2.0,1875.0,1997.0,85500.0," 403 E Gittings St Baltimore, MD 21230 ",Baltimore,MD,21230.0,"403 E Gittings St, Baltimore, MD 21230"
1639000.0,3582.0,-117.158394,32.99073,29620.800000000003,3.0,4.0,2003.0,2018.0,1215000.0," 7797 Doug Hl San Diego, CA 92127 ",San Diego,CA,92127.0,"7797 Doug Hl, San Diego, CA 92127"
799000.0,3310.0,-122.2852,47.776684,12196.800000000001,4.0,3.0,1978.0,2019.0,125000.0," 4040 NE 204th St Seattle, WA 98155 ",Seattle,WA,98155.0,"4040 NE 204th St, Seattle, WA 98155"
279900.0,2658.0,-78.84755,42.95396,4329.0,6.0,2.0,1932.0,2007.0,125000.0," 62 Henley Rd Buffalo, NY 14216 ",Buffalo,NY,14216.0,"62 Henley Rd, Buffalo, NY 14216"
216000.0,1452.0,-110.88073,32.2154,3098.0,2.0,3.0,1999.0,2017.0,179500.0," 5233 E Timrod St Tucson, AZ 85711 ",Tucson,AZ,85711.0,"5233 E Timrod St, Tucson, AZ 85711"
259900.0,2047.0,-101.92465,33.571274,7845.0,4.0,2.0,2019.0,2019.0,125000.0," 6951 25th St Lubbock, TX 79407 ",Lubbock,TX,79407.0,"6951 25th St, Lubbock, TX 79407"
210000.0,1094.0,-81.717545,30.301517,6171.0,3.0,2.0,1943.0,2017.0,186000.0," 1290 Macarthur St Jacksonville, FL 32205 ",Jacksonville,FL,32205.0,"1290 Macarthur St, Jacksonville, FL 32205"
189500.0,1956.0,-95.533195,29.682276,7148.0,4.0,2.0,1958.0,2019.0,125000.0," 8910 Reamer St Houston, TX 77074 ",Houston,TX,77074.0,"8910 Reamer St, Houston, TX 77074"
299999.0,1216.0,-112.049904,33.569736,7425.0,1.0,2.0,1954.0,2004.0,148000.0," 1506 E Mission Ln Phoenix, AZ 85020 ",Phoenix,AZ,85020.0,"1506 E Mission Ln, Phoenix, AZ 85020"
499000.0,1694.0,-80.27344,25.774794,5311.0,5.0,4.0,1946.0,2019.0,125000.0," 4778 NW 3rd St Miami, FL 33126 ",Miami,FL,33126.0,"4778 NW 3rd St, Miami, FL 33126"
284000.0,1576.0,-111.76635,33.299793,4226.0,3.0,2.5,2004.0,2008.0,169900.0," 1104 E Lowell Ct Gilbert, AZ 85295 ",Gilbert,AZ,85295.0,"1104 E Lowell Ct, Gilbert, AZ 85295"
820000.0,4271.0,-81.50421,28.51551,13068.0,4.0,3.5,1975.0,2019.0,125000.0," 2524 Diamond Ridge Ct Orlando, FL 32835 ",Orlando,FL,32835.0,"2524 Diamond Ridge Ct, Orlando, FL 32835"
